URL,Abstract
https://pubmed.ncbi.nlm.nih.gov/26368028/,"The association between idiopathic sudden sensorineural hearing loss (ISSNHL) and the radiologic characteristics of the vertebrobasilar artery is unclear. We hypothesized that the degree and direction of vertebrobasilar artery curvature in the posterior circulation contribute to the occurrence of ISSNHL. We consecutively enrolled patients diagnosed with unilateral ISSNHL in two tertiary hospitals. Magnetic resonance images were performed in all patients to exclude specific causes of ISSNHL, such as vestibular schwannoma, chronic mastoiditis, and anterior inferior cerebellar artery infarct. We measured the following parameters of posterior circulation: vertebral and basilar artery diameter, the degree of basilar artery curvature (modified smoker criteria), and vertebral artery dominance. Pure tone audiometries were performed at admission and again 1 week and 3 months later. A total of 121 ISSNHL patients (mean age, 46.0 ± 17.3 years; 48.8% male) were included in these analyses. The proportion of patients with the left side hearing loss was larger than the proportion with the right side hearing loss (left, 57.9%; right, 42.1%). The majority of patients were characterized by a left dominant vertebral artery and right-sided basilar artery curvature. The direction of the basilar artery curvature was significantly associated with hearing loss lateralization (p = 0.036). Age and sex matched multivariable analyses revealed the absence of diabetes and right-sided basilar artery curvature as significant predictors for left sided hearing loss. There was no statistical difference between atherosclerotic cardiovascular risk score (high versus low) and hearing outcomes at 3 months. In ISSNHL, the laterality of hearing loss was inversely associated with the direction of basilar artery curvature. Our results, therefore, indicate the importance of vascular assessment when evaluating ISSNHL."
https://pubmed.ncbi.nlm.nih.gov/24680197/,"Objective:Indirect evidence suggests that lateralized changes in motoneuron behavior post-stroke are potentially due to a depolarizing supraspinal drive to the motoneuron pool, but the pathways responsible are unknown. In this study, we assessed vestibular evoked myogenic potentials (VEMPs) in the neck muscles of hemispheric stroke survivors with contralesional spasticity to quantify the relative levels of vestibular drive to the spastic-paretic and contralateral motoneuron pools.

Methods:VEMPs were recorded from each sternocleidomastoid muscle in chronic stroke survivors. Side-to-side differences in cVEMP amplitude were calculated and expressed as an asymmetry ratio, a proxy for the relative amount of vestibular drive to each side.

Results:Spastic-paretic VEMPs were larger than contralateral VEMPs in 13/16 subjects. There was a strong positive relationship between the degree of asymmetry and the severity of spasticity in this subset of subjects. Remaining subjects had larger contralateral responses.

Conclusion:Vestibular drive to cervical motoneurons is asymmetric in spastic stroke survivors, supporting our hypothesis that there is an imbalance in descending vestibular drive to motoneuron pools post-stroke. We speculate this imbalance is a consequence of the unilateral disruption of inhibitory corticobulbar projections to the vestibular nuclei.

Significance:This study sheds new light on the underlying mechanisms of post-stroke spasticity."
https://pubmed.ncbi.nlm.nih.gov/33133004/,"Introduction:Superior canal dehiscence syndrome (SCDS) is a condition characterized by a defect in the bone overlying the superior semicircular canal, creating a third mobile window into the inner ear. Patients can experience disabling symptoms and opt for surgical management. Limited data are available on the impact of SCDS on health-related quality of life (HRQoL) and disease-specific HRQoL more specifically.Objective:To perform a prospective analysis on generic HRQoL in SCDS patients compared to healthy age-matched controls.Methods:A prospective study was performed on patients diagnosed with SCDS and who did not undergo reconstructive surgery yet. Patients were recruited between November 2017 and January 2020 and asked to complete the Health Utility Index (HUI) Mark 2 (HUI2)/Mark 3 (HUI3) questionnaire. For the control group, age-matched participants without otovestibular pathology or other chronic pathology were recruited. The multi-attribute utility function (MAUF) score was calculated for the HUI2 and HUI3. Results of both groups were compared using the Mann-Whitney U test.Results:A total of 20 patients completed the questionnaire. Age ranged from 37 to 79 years with a mean age of 56 years (45% males and 55% females). The control group consisted of 20 participants with a mean age of 56.4 years and ranged from 37 to 82 years (35% males and 65% females). For the case group, median HUI2 MAUF score was 0.75 and median HUI3 MAUF score was 0.65. For the control group, the median scores were 0.88 and 0.86 respectively. There was a statistically significant difference for both HUI2 (p= 0.024) and HUI3 (p= 0.011). SCDS patients had a worse generic HRQoL than age-matched healthy controls. One patient with unilateral SCDS had a negative HUI3 MAUF score (-0.07), indicating a health-state worse than death.Conclusion:SCDS patients have significantly lower health utility values than an age-matched control group. This confirms the negative impact of SCDS on generic HRQoL, even when using an instrument that is not designed to be disease-specific but to assess health state in general. These data can be useful to compare impact on HRQoL among diseases."
https://pubmed.ncbi.nlm.nih.gov/27277799/,"Reactive cell proliferation occurs rapidly in the cat vestibular nuclei (VN) after unilateral vestibular neurectomy (UVN) and has been reported to facilitate the recovery of posturo-locomotor functions. Interestingly, whereas animals experience impairments for several weeks, extraordinary plasticity mechanisms take place in the local microenvironment of the VN: newborn cells survive and acquire different phenotypes, such as microglia, astrocytes, or GABAergic neurons, whereas animals eventually recover completely from their lesion-induced deficits. Because brain-derived neurotrophic factor (BDNF) can modulate vestibular functional recovery and neurogenesis in mammals, in this study, we examined the effect of BDNF chronic intracerebroventricular infusion versus K252a (a Trk receptor antagonist) in our UVN model. Results showed that long-term intracerebroventricular infusion of BDNF accelerated the restoration of vestibular functions and significantly increased UVN-induced neurogenesis, whereas K252a blocked that effect and drastically delayed and prevented the complete restoration of vestibular functions. Further, because the level of excitability in the deafferented VN is correlated with behavioral recovery, we examined the state of neuronal excitability using two specific markers: the cation-chloride cotransporter KCC2 (which determines the hyperpolarizing action of GABA) and GABAA receptors. We report for the first time that, during an early time window after UVN, significant BDNF-dependent remodeling of excitability markers occurs in the brainstem. These data suggest that GABA acquires a transient depolarizing action during recovery from UVN, which potentiates the observed reactive neurogenesis and accelerates vestibular functional recovery. These findings suggest that BDNF and/or KCC2 could represent novel treatment strategies for vestibular pathologies.

Significance statement:In this study, we report for the first time that brain-derived neurotrophic factor potentiates vestibular neurogenesis and significantly accelerates functional recovery after unilateral vestibular injury. We also show that specific markers of excitability, the potassium-chloride cotransporter KCC2 and GABAA receptors, undergo remarkable fluctuations within vestibular nuclei (VN), strongly suggesting that GABA acquires a transient depolarizing action in the VN during the recovery period. This novel plasticity mechanism could explain in part how the system returns to electrophysiological homeostasis between the deafferented and intact VN, considered in the literature to be a key parameter of vestibular compensation. In this context, our results open new perspectives for the development of therapeutic approaches to alleviate the vestibular symptoms and favor vestibular function recovery."
https://pubmed.ncbi.nlm.nih.gov/11147876/,"Object:The goal of this study was to define tumor control and complications of radiosurgery encountered using current treatment methods for the initial management of patients with unilateral acoustic neuroma.

Methods:One hundred ninety patients with previously untreated unilateral acoustic neuromas (vestibular schwannomas) underwent gamma knife radiosurgery between 1992 and 1997. The median follow-up period in these patients was 30 months (maximum 85 months). The marginal radiation doses were 11 to 18 Gy (median 13 Gy), the maximum doses were 22 to 36 Gy (median 26 Gy), and the treatment volumes were 0.1 to 33 cm3 (median 2.7 cm3). The actuarial 5-year clinical tumor-control rate (no requirement for surgical intervention) for the entire series was 97.1+/-1.9%. Five-year actuarial rates for any new facial weakness, facial numbness, hearing-level preservation, and preservation of testable speech discrimination were 1.1+/-0.8%, 2.6+/-1.2%, 71+/-4.7%, and 91+/-2.6%, respectively. Facial weakness did not develop in any patient who received a marginal dose of less than 15 Gy (163 patients). Hearing levels improved in 10 (7%) of 141 patients who exhibited decreased hearing (Gardner-Robertson Classes II-V) before undergoing radiosurgery. According to multivariate analysis, increasing marginal dose correlated with increased development of facial weakness (p = 0.0342) and decreased preservation of testable speech discrimination (p = 0.0122).

Conclusions:Radiosurgery for acoustic neuroma performed using current procedures is associated with a continued high rate of tumor control and lower rates of posttreatment morbidity than those published in earlier reports."
https://pubmed.ncbi.nlm.nih.gov/35401888/,"Background:Migraine is one of the most common types of headache, and it is the second most common cause of neurological disorders, with an annual prevalence of about 15% of the population. This study aimed to evaluate the effect of BoNT-A on the duration and intensity of migraine attacks. In addition, we investigated the effective injection sites.

Methods:According to the Preferred Reporting Items for Systematic Review and Meta-Analysis (PRISMA) guidelines, we searched online databases, including Web of Science, PubMed, EMBASE, Scopus, Cochrane Library, ProQuest, ClinicalTrials.gov, and Google Scholar from 2011 to 2021.

Results:A total of 24 articles were included in the study. The use of BoNT-A in individuals suffering from chronic migraine (CM) decreases the frequency of migraine attacks per month, pain intensity, medication use, emergency visits, and migraine-related disabilities. The BoNT-A was well tolerated and leads to improved performance and better quality of life (QoL). Overall, treatment with BoNT-A in adults with CM is beneficial. In addition, the use of BoNT-A in individuals with vestibular migraine (VM) reduces the frequency of migraines and brings about the improvement of disability status caused by migraine headaches. Meanwhile, the use of BoNT-A reduces the frequency of migraine attacks per month among individuals with chronic refractory migraine (CRM).

Conclusions:The use of BoNT-A is a low-cost option for the treatment of various kinds of migraines, including chronic, episodic, unilateral, and vestibular types. BoNT-A can reduce the frequency of migraine attacks per month and diminish the severity of pain."
https://pubmed.ncbi.nlm.nih.gov/16823303/,"Objective:The best management for patients with small- to medium-sized vestibular schwannomas (VS) is controversial.

Methods:: A prospective cohort study of 82 patients with unilateral, unoperated VS less than 3 cm undergoing surgical resection (n = 36) or radiosurgery (n = 46). Patients undergoing resection were younger (48.2 yr versus 53.9 yr, P = 0.03). The groups were similar with regard to hearing loss, associated symptoms, and tumor size. The mean follow-up period was 42 months (range, 12-62 mo).

Results:Normal facial movement and preservation of serviceable hearing was more frequent in the radiosurgical group at 3 months (P < 0.001), 1 year (P < 0.001), and at the last follow-up examination (P < 0.01) compared with the surgical resection group. Patients undergoing surgical resection had a significant decline in the following subscales of the Health Status Questionnaire 3 months after surgery: physical functioning (P = 0.006), role-physical (P < 0.001), energy/fatigue (P = 0.02), and overall physical component (P = 0.004). Patients in the surgical resection group continued to have a significant decline in the physical functioning (P = 0.04) and bodily pain (P = 0.04) subscales at 1 year and in bodily pain (P = 0.02) at the last follow-up examination. The radiosurgical group had no decline on any component of the Health Status Questionnaire after the procedure. The radiosurgical group had lower mean Dizziness Handicap Inventory scores (16.5 versus 8.4, P = 0.02) at the last follow-up examination. There was no difference in tumor control (100 versus 96%, P = 0.50).

Conclusion:Early outcomes were better for VS patients undergoing stereotactic radiosurgery compared with surgical resection (Level 2 evidence). Unless long-term follow-up evaluation shows frequent tumor progression at currently used radiation doses, radiosurgery should be considered the best management strategy for the majority of VS patients."
https://pubmed.ncbi.nlm.nih.gov/8516747/,"Between January 1981 and February 1992, 102 non-NF-2 patients underwent removal of a unilateral vesitbular schwannoma. There were 54 women and 48 men. Eighty-six percent of patients with normal facial function preoperatively retained normal function (House score 1 or 2) postoperatively. Of the 64 patients with a functional cochlear nerve preoperatively, five had normal hearing (PTA < 25 dB, SB > 70%), five had near normal hearing (PTA < 45 dB, SD > 70%), four patients had preserved hearing (PTA < 50 dB, SD > 50%), and three patients had preserved cochlear nerve function (PTA > 50 dB, SD < 50%) after surgery. Hearing preservation was obtained in patients whose tumors were larger than 3 cm. Radiological follow-up revealed 10 patients with recurrent tumor, all but one asymptomatic."
https://pubmed.ncbi.nlm.nih.gov/30828627/,"Objective:To use a unique, 41-question survey to identify patient features distinguishing cervical vertigo from vestibular causes of vertigo and vestibular migraine.

Methods:In this study, a unique, 41-question survey was administered to 48 patients diagnosed with cervical vertigo (n = 16), migraine (n = 16), and vestibular vertigo (eg, unilateral vestibular paresis, Meniere's disease) (n = 16) to test the hypothesis that a set of distinct symptoms can characterize cervical vertigo. Responses between the three diagnostic groups were compared to identify questions which differentiated patients based on their symptoms.

Results:Eight questions were successful in differentiating vestibular vertigo from migraine and cervical vertigo. Symptoms endorsed by subjects with cervical vertigo overlapped substantially with subjects with well-established vestibular disturbances as well as symptoms of subjects with migraine. Twenty-seven percent of cervical vertigo subjects reported having true vertigo, 50% having headache, and 94% having neck pain.

Conclusion:Lacking knowledge of neck disturbance, the symptoms we elicited in our questionnaire suggest that cervical vertigo subjects may resemble migraine subjects who also have evidence of neck injury. Whether or not subjects with ""cervical vertigo"" also overlap with other diagnoses defined by a combination of symptoms and exclusion of objective findings such as chronic subjective dizziness and other variants of psychogenic dizziness remain to be established.

Level of evidence:IV."
https://pubmed.ncbi.nlm.nih.gov/16955003/,"Objective/hypothesis:This retrospective study presents our experience on the posterior cranial fossa tumors in young adults during the past 15 years.

Methods:From 1991 to 2005, 16 (0.8%) of 2,091 young adults (range, 16-29 years) with dizziness/vertigo, hearing loss, or tinnitus were diagnosed with posterior fossa tumor. Each patient underwent a battery of audiovestibular tests and image study.

Results:Audiometry revealed sensorineural hearing loss in 12 patients (75%). Spontaneous nystagmus was disclosed in eight patients (50%), consisting of bilateral gaze nystagmus in five, unilateral gaze nystagmus in two, and downbeat nystagmus in one. Electronystagmographic examination displayed abnormal eye tracking test in 75% and abnormal optokinetic nystagmus test in 81% of cases. Magnetic resonance imaging scan demonstrated space-occupying lesions at the cerebellopontine angle in 11, cerebellum in two, brainstem in two, and jugular fossa in one. Diagnoses consisted of vestibular schwannoma and neurofibromatosis II in eight patients (50%), glial neoplasm (including astrocytoma, ependymoma, glioma) in four patients (25%), epidermoid cyst in three patients, and glomus jugulare tumor in one patient. At study close, excluding one lost patient, three patients died as a result of recurrent or residual tumor at the primary site. Restated, 12 of 15 (80%) patients were alive.

Conclusions:Unlike predominant medulloblastoma in children, the most frequent posterior fossa tumor in young adults is vestibular schwannoma and neurofibroma. However, the second most frequent one in young adults is glial neoplasm as opposed to meningioma in adults."
https://pubmed.ncbi.nlm.nih.gov/34191415/,"Objective:The aim of this study was to address the first cases of TOETVA done in Brazil, by TOETVA-Bra study group, regarding safety and complications.

Methods:Series of the first 93 TOETVAs cases in Brazil. All authors except LPK, AJG JOR and RPT received TOETVA training including cadaveric hands-on in Thailand or United States (Johns Hopkins Medicine) during 2017. After they came back to Brazil and started doing their first TOETVA cases in the cities of Rio de Janeiro, Sao Paulo and Chapecó they agreed to collaborate and gather data using an online spreadsheet. All patients were submitted to the technique described by Anuwong.

Results:A total of 93 patients underwent TOETVA. Most patients (58.1%) were submitted to total thyroidectomy and 59.1% had benign disease. Two patients (2.2%) needed conversion to open surgery. Five patients (9.3%) developed transient hypoparathyroidism and there were 3 (2.0%) temporary recurrent laryngeal nerve palsy. There was one (0.7%) permanent unilateral palsy. Twenty patients had some sort of complication, 16.1% were minor and 5.4% were major. A total of 73 patients (78.5%) had an uneventful recovery.

Conclusion:The technique is reproducible with a low complication rate. While further studies are needed to confirm equivalency, early efforts suggest that TOETVA is not inferior to traditional open thyroidectomy in appropriately selected patients."
https://pubmed.ncbi.nlm.nih.gov/23641588/,"Objectives:We analyzed the effects of stereotactic radiosurgery on tumour control and cranial nerve function in patients with vestibular schwannomas (VS) secondary to neurofibromatosis type 2 (NF2). Irradiation was performed with a Gamma Knife, model C equipped with a high-precision, robotized positioning system (APS).

Methodology:This study included 18 patients with 25 VSs secondary to NF2 that were treated from 2001 to 2010 with radiosurgery at our Gamma Knife Center. The radiosurgical procedure included high-resolution conformational dose-planning with multiple, small-diameter isocenters, a single-fraction, low-dose irradiation prescription, and highly accurate gamma rays delivery to the target with the APS.

Results:The median follow-up time was 4.4 y. For 16 tumours in 12 patients with available follow-up data, we observed an actuarial tumour control of 87.5% at 2 y and 80.2% at 5 y, based on the Kaplan-Meier method. No patient developed facial weakness. Serviceable hearing was preserved in 78% of cases. Patients treated for bilateral and unilateral tumours had similar outcomes.

Conclusions:Radiosurgery could control tumour growth and preserve hearing function and facial weakness in patients with VS secondary to NF2. The enhanced techniques of radiosurgical irradiation provided with the Gamma Knife model C have improved the results of this treatment alternative to microsurgery."
https://pubmed.ncbi.nlm.nih.gov/17178941/,"Objective:To delineate 2-year efficacy of Meniett device therapy in people with classic, unilateral, Ménière's disease unresponsive to traditional medical treatment.

Design:A 2-year long-term unblinded follow-up after a prior randomized, placebo-controlled, multicenter clinical trial of the Meniett device for Ménière's disease.

Setting:Follow-up was performed remotely by using diaries and questionnaires mailed to the data coordinating center by the participants. Those who failed to mail their diaries were interviewed by telephone.

Participants:Sixty-one study participants agreed to use the Meniett device and report their symptoms for 2 years. All had active, unilateral cochleovestibular disease. Outcomes are available for 58 participants; 2 were unavailable for follow-up and 1 was excluded because of a concurrent condition that precluded Meniett device use.

Interventions:Participants were advised to adhere to a low-sodium diet, use the Meniett device 3 times daily, and maintain a patent tympanostomy tube in the affected ear. Diuretic and vestibular suppressant medications were used as needed.

Main outcome measures:Outcomes were based on the participants' daily diary, questionnaires, and telephone interviews. Three different analyses were prepared: tracking of vertigo frequency throughout the study, comparison of vertigo frequency before and at the end of Meniett device use (American Academy of Otolaryngology-Head and Neck Surgery Foundation reporting guideline), and Kaplan-Meier estimates of vertigo remission and recurrence.

Results:Vertigo levels gradually improved for most but not all participants. American Academy of Otolaryngology-Head and Neck Surgery Foundation class A (remission) or class B (greatly improved) results occurred in 67% (39/58) of participants, and class F (dropped out to receive surgical therapy) results occurred in 24%. Of the 44 nondropout participants, 39 (89%) had American Academy of Otolaryngology-Head and Neck Surgery Foundation group A or B outcomes. People who went into remission were highly likely (80%) to remain in remission long term; participants who achieved remission (20/43; 47%) did so within the first year of follow-up.

Conclusions:Use of the Meniett device was associated with a significant reduction in vertigo frequency in about two thirds of the participants, and this improvement was maintained long term. Therapy with the Meniett device is a safe and effective option for people with substantial vertigo uncontrolled by medical therapy."
https://pubmed.ncbi.nlm.nih.gov/6641859/,"The dynamics of the horizontal vestibuloocular reflex (VOR) were determined in the dark prior to and at various time periods after unilateral removal of the vestibular nerve. One chronic group, consisting of cats that were operated at the age of 6 weeks or as adults, was studied 10.5 to 22 months later; an adult-operated group was measured 1-244 days postoperatively (p.o.). Between measurements cats were kept in a normal environment. In control animals the VOR gain was close to unity only up to certain stimulus velocities which varied amongst cats; thereafter a sharp drop in gain occurred probably due to saturation of central and peripheral neuronal responses. Therefore, VOR gains in lesioned animals were compared to the control responses yielding high gain. It is only at these small stimulus amplitudes that the two labyrinths maximally interact and, therefore, one would expect the largest changes. The gain was computed after correction for the ocular imbalance induced by the lesion. Immediately after the lesion a drop in gain to stimulations in both directions was noted; the reduction was larger for the VOR evoked on rotation to the lesioned side. Contrary to control animals, no partial response saturation occurred in lesioned animals but, following rotation to the lesioned side, complete saturation was noted with larger stimuli. Ocular balance was greatly improved within the first 3-4 days p.o. as indicated by the strong reduction of nystagmus. The time course of p.o. adaptive gain changes could be divided into three stages: in the initial stage (1-5 days p.o.) no improvement was visible; between p.o. days 5-10 one group of cats showed an abrupt increase in gain while it remained low in others. Response symmetry showed no consistent change in either group; the 3rd stage starting p.o. day 10 and extending throughout the observation period (22 months) is characterized by slowly developing changes reducing significantly response asymmetry. The incremental gain was higher in the young than in the adult-operated chronic cats. Compared to controls the phase plot of the VOR of lesioned animals shows a parallel shift of ca. 10 degrees towards larger lead over the frequency range tested (0.05-1.0 Hz) independent of direction of rotation or p.o. stages. All lesioned animals showed a clear failure to hold eye position in the dark even in the chronic stage; a drift with an exponentially decreasing velocity of ca. 2-4 degrees/s was typical.(ABSTRACT TRUNCATED AT 400 WORDS)"
https://pubmed.ncbi.nlm.nih.gov/23028388/,"Perilymph fistula is defined as a leak of perilymph at the oval or round window. It excludes other conditions with ""fistula"" tests due to a dehiscent semicircular canal from cholesteotoma and the superior canal dehiscence syndrome. First recognized as a complication of stapedectomy, it then became apparent that head trauma and barotraumatic trauma from flying or diving could be a cause. Descriptions of ""spontanenous"" perilymph fistulas with no trauma history followed. It is likely that most perilymph fistula patients have a congential potential weakness of the otic capsule at the round or oval window. The vestibular symptoms have been assumed to be due to endolymphatic hydrops, but there is poor evidence. Their unilateral disequilibrium, nausea, and subtle cognitive problems suggest they are due to otolith disfunction and that these patients have a specific balance abnormality, unlike subjects with unilateral vestibular hypofuction. In this series of twenty patients with a confirmed fistula a logical simplification of Singleton's ""eyes-closed turning"" test predicted a PLF in twelve with a trauma history. In four no cause was found. In three a prior traumatic event was later recalled, but one patient had concealed it."
https://pubmed.ncbi.nlm.nih.gov/27515152/,"Objectives:The frequency of intratumoral hemorrhage (ITH) in vestibular schwannoma (VS) remains undefined.

Methods:Retrospective case series of all patients diagnosed with hemorrhagic VS between 2003 and 2015 at a single tertiary academic skull base center.

Results:Five patients with ITH were evaluated, representing 0.4% of all newly diagnosed VS evaluated at the authors' center during this time. The median age at time of diagnosis was 66 years (range 39-83), four of five cases occurred in men, and all had sporadic unilateral tumors. The frequency of ITH among patients receiving anticoagulation was 5.6% (2 of 36), compared to only 0.2% (3 of 1356) in non-anticoagulated patients (P = 0.006), representing a 25-fold increase. At time of hemorrhage, all patients had acute onset of headache, disequilibrium, and progression of hearing loss; three reported trigeminal symptoms, and two exhibited acute moderate facial paresis. The median tumor size at diagnosis of hemorrhage was 3.1 cm (range 2.4-4.2 cm), and three patients had radiological evidence of hydrocephalus. All patients underwent microsurgical resection. There were no perioperative deaths. At a median follow-up of 25 months (3-70 months), no patient has experienced tumor recurrence.

Conclusion:Tumor-associated hemorrhage in VS occurs in 0.4% of cases and commonly presents with acute neurological change. The risk of clinically significant hemorrhage is greater in patients receiving anticoagulation compared to the general VS population. Prompt microsurgical resection should be pursued when possible since tumor removal may improve neurological symptoms, relieve brainstem compression, and reduce the risk of repeat hemorrhage.

Level of evidence:4. Laryngoscope, 127:1420-1426, 2017."
https://pubmed.ncbi.nlm.nih.gov/19092559/,"Objective:Electrocochleography (ECoG) is often used in the evaluation of episodic vertigo, and abnormal findings are commonly thought to be due to endolymphatic hydrops. We have observed that a number of patients with abnormal ECoG were ultimately found to have superior semicircular canal dehiscence (SSCD). Therefore, we examined the electrocochleographic findings in a series of patients with documented SSCD.

Study design:Retrospective case series.

Setting:Academic medical center.

Patients:Seven adult patients with unilateral SSCD and 4 patients with bilateral SSCD who underwent tympanic ECoG as part of a diagnostic or preoperative evaluation that also included vestibular-evoked myogenic potentials (VEMPs).

Interventions:Patients underwent audiometric testing, ECoG, VEMP, and high-resolution temporal bone computed tomography reformatted to optimally view the superior semicircular canal. Five patients underwent superior canal obliteration. Postoperative VEMP and ECoG were performed in 4 of these patients. Intraoperative continuous ECoG was performed in 1 patient.

Main outcome measures:Summating potential to action potential (SP/AP) ratio on ECoG.

Results:Fourteen of 15 ears confirmed to have SSCD on computed tomographic imaging were found to have an elevated SP/AP ratio (defined as >0.40). In one patient with bilateral SSCD, the ear with the radiographically less severe dehiscence had an SP/AP ratio of 0.40, at the upper limit of normal, and a normal VEMP threshold. In all 4 patients who underwent obliteration of the dehiscent canal, and for whom postoperative test results were available, the SP/AP ratio normalized in the operated ear. In the 1 patient who underwent intraoperative ECoG, the SP/AP ratio normalized immediately after canal occlusion.

Conclusion:An elevated SP/AP ratio seems to be a consistent finding in SSCD syndrome and, like the other abnormal audiometric and electrophysiologic findings associated with the syndrome, normalizes after surgical correction. Elevation of the SP/AP ratio has historically been associated with endolymphatic hydrops. The present findings expand the differential diagnosis of an abnormal ECoG and may shed light on the origin of an elevated summating potential."
https://pubmed.ncbi.nlm.nih.gov/36707946/,"Objective:To investigate the peripheral blood inflammatory markers including white blood cell count (WBC), monocytes, neutrophils, lymphocytes, platelets, neutrophil/lymphocyte ratio (NLR), platelet/lymphocyte ratio (PLR), high-density lipoprotein(HDL-C), low-density lipoprotein and fibrinogen (FIB) in Ménière's disease (MD) patients with and without migraine, and to explore the relationship between the inflammatory response with MD and migraine.Methods:The general physical condition, clinical manifestations, pure-tone audiometry, and peripheral blood inflammatory markers of 92 unilateral MD patients who were hospitalized in Peking University People's Hospital for surgical treatment from January 2017 to January 2021 were continuously collected. Meanwhile, 50 healthy controls matched with age and sex were included, and their general physical conditions and peripheral blood inflammatory markers were also collected. This study consisted of two parts. First, the differences in epidemical characteristics and peripheral blood inflammatory markers between MD patients and healthy controls were compared by univariate analysis. Second, all 92 MD patients were divided into two subgroups according to whether they were accompanied by migraine. The clinical characteristics and peripheral blood inflammatory markers of MD patients with and without migraine were compared by univariate analysis. Thereafter, binary Logistic regression was used to analyze the related factors of whether MD patients were accompanied with migraine.Results:Compared with the healthy control group, the peripheral blood WBC, neutrophils and FIB of MD patients were significantly increased (allP<0.05). Compared with MD patients without migraine, MD patients with migraine had higher female prevalence, longer disease history, lower low-frequency hearing threshold, higher frequency of vertigo attacks and higher HDL-C levels (allP<0.05), meanwhile, female, frequency of vestibular attacks and HDL-C were independent related factors of whether MD patients were accompanied with migraine.Conclusion:The occurrence of MD and migraine may be related to the inflammatory response. The level of anti-inflammatory factors in the blood of MD patients with migraine are higher, suggesting that the inflammatory response status of MD patients with and without migraine is different."
https://pubmed.ncbi.nlm.nih.gov/27867121/,"Objective:Tinnitus is a common entity that may lead to severe impairment in quality of life. An adequate treatment modality for severe tinnitus is currently lacking. Neurostimulation of the auditory tract may serve as a promising adjunct in tinnitus treatment. The aim is to investigate the effect of direct stimulation on the cochleovestibular nerve for intractable tinnitus.

Methods:This study was conducted at the University Medical Center Groningen, The Netherlands. We studied 10 patients with severe, unilateral, intractable tinnitus, who were implanted with a cuff electrode around the cochleovestibular nerve between 2001 and 2013. All patients had preoperative ipsilateral hearing loss. Tinnitus Handicap Inventory (THI) scores and audiometric values were collected. Treatment success was determined based on the self-assessment of satisfactory usage by each patient.

Results:The mean preoperative tinnitus duration was 8.0 ± 5.9 years. The preoperative THI score was 71 ± 18 points. During mean follow-up of 49 months, the mean THI reduction was 24 ± 26 points (P = 0.02). Treatment was regarded successful in 6 patients (60%). In these patients, tinnitus did not disappear, but transformed into a more bearable sound. In 4 patients, transient complications occurred, and 1 patient experienced permanent vertigo postoperatively. Furthermore, hearing deterioration was a result of implantation in 86% of the patients.

Conclusions:Direct neurostimulation resulted in treatment success in a small majority of the patients, with a significant decrease in THI score. However, because of a high risk of additional hearing damage, this technique seems not viable for patients with moderate hearing loss."
https://pubmed.ncbi.nlm.nih.gov/31201186/,"Introduction:Tinnitus may have a very severe impact on the quality of life. Unfortunately, for many patients, a satisfactory treatment modality is lacking. The auditory brainstem implant (ABI) was originally indicated for hearing restoration in patients with non-functional cochlear nerves, for example, in neurofibromatosis type II. In analogy to a cochlear implant (CI), it has been demonstrated that an ABI may reduce tinnitus as a beneficial side effect. For tinnitus treatment, an ABI may have an advantage over a CI, as cochlear implantation can harm inner ear structures due to its invasiveness, while an ABI is presumed to not damage anatomical structures. This is the first study to implant an ABI to investigate its effect on intractable tinnitus.

Methods and analysis:In this pilot study, 10 adults having incapacitating unilateral intractable tinnitus and ipsilateral severe hearing loss will have an ABI implanted. The ABI is switched on 6 weeks after implantation, followed by several fitting sessions aimed at finding an optimal stimulation strategy. The primary outcome will be the change in Tinnitus Functioning Index. Secondary outcomes will be tinnitus burden and quality of life (using Tinnitus Handicap Inventory and Hospital Anxiety and Depression Scale questionnaires), tinnitus characteristics (using Visual Analogue Scale, a tinnitus analysis), safety, audiometric and vestibular function. The end point is set at 1 year after implantation. Follow-up will continue until 5 years after implantation.

Ethics and dissemination:The protocol was reviewed and approved by the Institutional Review Board of the University Medical Centre Groningen, The Netherlands (METc 2015/479). The trial is registered at www.clinicialtrials.gov and will be updated if amendments are made. Results of this study will be disseminated in peer-reviewed journals and at scientific conferences.

Trial registration number:NCT02630589.

Trial status:Inclusion of first patient in November 2017. Data collection is in progress. Trial is open for further inclusion. The trial ends at 5 years after inclusion of the last patient."
https://pubmed.ncbi.nlm.nih.gov/35880369/,"Objective:A mono-positional persistent, direction-fixed apogeotropic nystagmus (MPosApoNy) is very challenging for the neuro-otologist. MPosApoNy can be found in patients suffering from a partially compensated acute unilateral vestibulopathy; with a normal caloric test, one can speculate the presence of ""trapped"" otolithic debris located close to the ampulla of the horizontal semicircular canal.

Methods:Among 957 patients suffering from vertigo and dizziness, we selected 53 cases of MPosApoNy.

Results:In 28 patients, caloric test showed a canal paresis on the same side of the MPosApoNy. In the remaining 25 cases, MPosApoNy was the only clinical finding. We hypothesised the presence of horizonal canal lithiasis and patients were treated with a Gufoni manoeuvre, followed by a forced prolonged position.

Conclusions:Performing bedside examination in a patient suffering from vertigo, the presence of MPosApoNy may be due to: a) facilitation of a subclinical nystagmus due to the mechanism of apogeotropic reinforcement; b) horizontal canal lithiasis with 'trapped' otoliths close to the ampulla. The disappearance of MPosApoNy following a repositioning manoeuvre or conversion in a typical form of canalolithiasis may represent the best method to confirm this hypothesis."
